frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2849,1772,"(2290.4037439984563, 1493.3313768608564, 2964.0868527390635, 2122.239299603436)","(2514.28369140625, 1902.280517578125, 2748.740234375, 2014.8779296875)",0.4837605953216553,LP14LJA,0.24335933784241578
2850,1772,"(2290.3227832075854, 1495.6696574335592, 2965.295144831006, 2126.015922691942)","(2513.07568359375, 1900.593017578125, 2758.0517578125, 2014.46630859375)",0.4048853814601898,LP14LJA,0.7244007774205088
2851,1772,"(2290.148644655054, 1496.2343432670916, 2966.1823935860725, 2127.6451648932243)","(2512.91162109375, 1900.5596923828125, 2758.0380859375, 2014.4176025390625)",0.40329086780548096,LP14LJA,0.6459451102059275
2852,1772,"(2291.6701084542556, 1498.0633674652183, 2969.267178310145, 2129.591178876801)","(2512.1399739583335, 1904.4708658854167, 2760.2639973958335, 2021.3440755208333)",0,0,0
2853,1772,"(2293.191572253457, 1499.892391663345, 2972.351963034218, 2131.5371928603777)","(2511.3683268229165, 1908.3820393880208, 2762.4899088541665, 2028.2705485026042)",0,0,0
2854,1772,"(2294.7130360526585, 1501.7214158614718, 2975.4367477582905, 2133.4832068439546)","(2510.5966796875, 1912.293212890625, 2764.7158203125, 2035.197021484375)",0.4818277657032013,LP14LJA,0.177453467577234
2855,1772,"(2298.901537474537, 1503.3962857104748, 2983.1690183375567, 2134.03757227076)","(2514.005126953125, 1920.718505859375, 2765.5078125, 2033.10791015625)",0.4869355857372284,LP14LJA,0.36962635505379543
2856,1772,"(2296.7915998033172, 1506.5522829482074, 2978.879355686578, 2135.6982570585947)","(2519.56103515625, 1925.2724609375, 2776.76123046875, 2035.976318359375)",0.5113212466239929,LP14LJA,0.6369541724630516
2857,1772,"(2296.1030172640276, 1507.8519876366183, 2976.461731013773, 2135.733967186104)","(2519.555419921875, 1925.2554931640625, 2776.71826171875, 2035.93505859375)",0.5110138654708862,LP14LJA,0.6369541724630516
2858,1772,"(2298.1760269567985, 1509.426196933515, 2977.9599632975132, 2135.3825151562623)","(2517.662109375, 1926.8974609375, 2767.9580078125, 2040.481689453125)",0.4957689046859741,LP14LJA,0.12908797961289914
2859,1772,"(2298.523824913773, 1512.9761759855, 2978.4576119750254, 2138.2482178566743)","(2516.298583984375, 1933.12158203125, 2767.20654296875, 2048.19189453125)",0.3829047381877899,LP14LJA,0.44853701271226276
2860,1772,"(2301.516725440986, 1515.7834492067095, 2985.568405047695, 2140.805645485513)","(2533.08447265625, 1939.9793701171875, 2765.76513671875, 2057.41162109375)",0.5234621167182922,LP14LJA,0.3338709725431661
2861,1772,"(2302.445662240728, 1516.5733401766304, 2992.5589544915165, 2141.689432515966)","(2528.337890625, 1936.5787353515625, 2773.811279296875, 2057.239013671875)",0.5620706081390381,LP14LJA,0.48574541952715244
2862,1772,"(2301.898538622193, 1518.2504646070697, 2991.7562778579586, 2142.240269444636)","(2524.9443359375, 1938.7781982421875, 2765.1044921875, 2061.11376953125)",0.48762062191963196,LP14LJA,0.3189653679410544
2863,1772,"(2301.685494661134, 1518.9436721746365, 2991.3827467546416, 2141.979681512339)","(2524.9248046875, 1938.576416015625, 2765.36865234375, 2061.1083984375)",0.4872182011604309,LP14LJA,0.3189653679410544
2864,1772,"(2302.0023574212473, 1520.9451562097313, 2991.571682860874, 2141.869644414427)","(2524.9346923828125, 1942.0199890136719, 2766.890625, 2062.860107421875)",0,0,0
2865,1772,"(2302.3192201813604, 1522.946640244826, 2991.760618967106, 2141.759607316515)","(2524.944580078125, 1945.4635620117188, 2768.41259765625, 2064.61181640625)",0,0,0
2866,1772,"(2302.6360829414734, 1524.9481242799206, 2991.949555073338, 2141.649570218603)","(2524.9544677734375, 1948.9071350097656, 2769.9345703125, 2066.363525390625)",0,0,0
2867,1772,"(2302.952945701587, 1526.9496083150154, 2992.1384911795703, 2141.539533120691)","(2524.96435546875, 1952.3507080078125, 2771.45654296875, 2068.115234375)",0.428166002035141,LP14LJA,0.7590592871615041
2868,1772,"(2303.755849354149, 1530.5566472353162, 2993.183938343256, 2142.182507977682)","(2530.37646484375, 1952.016357421875, 2781.65966796875, 2075.40673828125)",0.589038610458374,LP14LJA,0.47650776879798606
2869,1772,"(2304.1867806318783, 1532.4805369486298, 2993.757786923738, 2142.001516289109)","(2530.317626953125, 1951.973388671875, 2781.73828125, 2075.442138671875)",0.5889384746551514,LP14LJA,0.41006290903171777
2870,1772,"(2306.433980045005, 1534.8560799496036, 2995.342042694137, 2142.2054774658386)","(2527.6461181640625, 1952.6248779296875, 2788.83984375, 2082.05419921875)",0,0,0
2871,1772,"(2308.6811794581313, 1537.231622950577, 2996.926298464536, 2142.409438642568)","(2524.974609375, 1953.2763671875, 2795.94140625, 2088.666259765625)",0.3273438811302185,LP14LJA,0.33585391614805793
2872,1772,"(2309.483032374111, 1540.0831599435421, 3000.3085067226534, 2142.6870486178454)","(2527.2689344618057, 1957.73974609375, 2794.647515190972, 2091.5155436197915)",0,0,0
2873,1772,"(2310.284885290091, 1542.9346969365072, 3003.6907149807707, 2142.9646585931223)","(2529.5632595486113, 1962.203125, 2793.3536241319443, 2094.3648274739585)",0,0,0
2874,1772,"(2311.0867382060715, 1545.7862339294722, 3007.0729232388885, 2143.2422685683996)","(2531.8575846354165, 1966.66650390625, 2792.0597330729165, 2097.214111328125)",0,0,0
2875,1772,"(2311.8885911220514, 1548.6377709224373, 3010.455131497006, 2143.5198785436764)","(2534.151909722222, 1971.1298828125, 2790.7658420138887, 2100.0633951822915)",0,0,0
2876,1772,"(2312.6904440380313, 1551.4893079154022, 3013.837339755123, 2143.7974885189537)","(2536.446234809028, 1975.59326171875, 2789.4719509548613, 2102.9126790364585)",0,0,0
2877,1772,"(2313.492296954011, 1554.3408449083672, 3017.2195480132405, 2144.0750984942306)","(2538.7405598958335, 1980.056640625, 2788.1780598958335, 2105.761962890625)",0,0,0
2878,1772,"(2314.2941498699915, 1557.1923819013323, 3020.601756271358, 2144.352708469508)","(2541.0348849826387, 1984.52001953125, 2786.8841688368057, 2108.6112467447915)",0,0,0
2879,1772,"(2315.0960027859715, 1560.0439188942973, 3023.9839645294755, 2144.6303184447847)","(2543.3292100694443, 1988.9833984375, 2785.590277777778, 2111.4605305989585)",0,0,0
2880,1772,"(2315.8978557019514, 1562.8954558872624, 3027.366172787593, 2144.907928420062)","(2545.62353515625, 1993.44677734375, 2784.29638671875, 2114.309814453125)",0.5004340410232544,LP14LJA,0.6644594677376308
2881,1772,"(2315.1732766516225, 1564.3617524770502, 3027.072380039611, 2144.3218369066476)","(2545.53564453125, 1993.7178955078125, 2784.21044921875, 2114.2548828125)",0.5033261179924011,LP14LJA,0.3287678352393155
2882,1772,"(2315.0018004477533, 1566.5540182200023, 3027.70191334661, 2144.2796050823054)","(2539.0517578125, 1991.404296875, 2790.0556640625, 2119.906982421875)",0.5230516791343689,LP14LJA,0.34235667726075486
2883,1772,"(2315.7862931822892, 1569.0688945936408, 3030.881377533755, 2144.1941042150843)","(2548.4051513671875, 1998.9174194335938, 2796.8646240234375, 2122.6212158203125)",0,0,0
2884,1772,"(2316.570785916825, 1571.5837709672792, 3034.0608417208996, 2144.108603347863)","(2557.758544921875, 2006.4305419921875, 2803.673583984375, 2125.33544921875)",0.5812994837760925,LP14LJA,0.3027398577401757
2674,1944,"(645.6349731967714, 1612.1156309779917, 1472.510070256464, 2144.5188722695584)","(909.3905029296875, 1951.5113525390625, 1211.2578125, 2110.56201171875)",0.3885718286037445,LI61PZS,0.3399032607178828
2675,1944,"(648.3140057743948, 1616.4135384214637, 1473.4853987351971, 2145.9894143888027)","(905.9732666015625, 1941.7314453125, 1205.5155029296875, 2119.515869140625)",0.3603627681732178,LI51PZS,0.05474815343047184
2676,1944,"(646.2692729487084, 1619.0188461964347, 1471.9491255479636, 2146.1694734701064)","(907.8156280517578, 1951.6041870117188, 1200.8538513183594, 2119.8956909179688)",0,0,0
2677,1944,"(644.2245401230218, 1621.6241539714056, 1470.41285236073, 2146.34953255141)","(909.6579895019531, 1961.4769287109375, 1196.1921997070312, 2120.2755126953125)",0,0,0
2678,1944,"(642.1798072973354, 1624.2294617463767, 1468.8765791734968, 2146.5295916327136)","(911.5003509521484, 1971.3496704101562, 1191.5305480957031, 2120.6553344726562)",0,0,0
2679,1944,"(640.135074471649, 1626.8347695213477, 1467.3403059862633, 2146.7096507140172)","(913.3427124023438, 1981.222412109375, 1186.868896484375, 2121.03515625)",0.25012609362602234,LI61PZS,0.3061699785308303
2440,1950,"(2086.3617092692266, 1262.0335187238807, 2691.8330952769466, 1743.875010312755)","(2307.523193359375, 1541.927734375, 2501.56591796875, 1655.455322265625)",0.28965556621551514,LG65ZFX,0.4000824756209382
2441,1950,"(2088.6754008942016, 1264.5649275735145, 2696.172595363565, 1747.1374241139433)","(2283.28955078125, 1532.589111328125, 2501.85009765625, 1656.996826171875)",0.27872204780578613,OG65ZFX,0.06537422225600069
2442,1950,"(2088.523490338783, 1265.962015786952, 2696.6807234625035, 1749.144114433689)","(2284.2045676491475, 1534.9337269176137, 2503.950838955966, 1659.3847878196023)",0,0,0
2443,1950,"(2088.3715797833647, 1267.3591040003894, 2697.1888515614414, 1751.1508047534346)","(2285.1195845170455, 1537.2783425071023, 2506.051580255682, 1661.7727494673295)",0,0,0
2444,1950,"(2088.2196692279463, 1268.7561922138266, 2697.69697966038, 1753.1574950731804)","(2286.034601384943, 1539.622958096591, 2508.1523215553975, 1664.1607111150568)",0,0,0
2445,1950,"(2088.067758672528, 1270.153280427264, 2698.2051077593183, 1755.164185392926)","(2286.949618252841, 1541.9675736860795, 2510.2530628551135, 1666.548672762784)",0,0,0
2446,1950,"(2087.9158481171094, 1271.5503686407014, 2698.7132358582567, 1757.1708757126717)","(2287.8646351207385, 1544.3121892755682, 2512.3538041548295, 1668.9366344105113)",0,0,0
2447,1950,"(2087.7639375616905, 1272.9474568541389, 2699.2213639571946, 1759.1775660324172)","(2288.7796519886365, 1546.6568048650568, 2514.4545454545455, 1671.3245960582387)",0,0,0
2448,1950,"(2087.612027006272, 1274.3445450675763, 2699.729492056133, 1761.184256352163)","(2289.694668856534, 1549.0014204545455, 2516.5552867542615, 1673.712557705966)",0,0,0
2449,1950,"(2087.4601164508535, 1275.7416332810137, 2700.2376201550715, 1763.1909466719085)","(2290.609685724432, 1551.346036044034, 2518.6560280539775, 1676.1005193536932)",0,0,0
2450,1950,"(2087.308205895435, 1277.138721494451, 2700.74574825401, 1765.1976369916542)","(2291.5247025923295, 1553.6906516335227, 2520.756769353693, 1678.4884810014205)",0,0,0
2451,1950,"(2087.1562953400166, 1278.5358097078883, 2701.253876352948, 1767.2043273113998)","(2292.4397194602275, 1556.0352672230113, 2522.857510653409, 1680.8764426491477)",0,0,0
2452,1950,"(2087.004384784598, 1279.9328979213258, 2701.7620044518862, 1769.2110176311455)","(2293.354736328125, 1558.3798828125, 2524.958251953125, 1683.264404296875)",0.3046323359012604,NG65ZFX,0.21568155199402292
2453,1950,"(2086.2044835388374, 1281.504332760404, 2702.074889886329, 1772.2729480685648)","(2294.310546875, 1565.056640625, 2527.2998046875, 1686.878173828125)",0.2663861811161041,NG65ZFX,0.300209472764829
2454,1950,"(2086.1394942242996, 1282.8967365101846, 2703.152590263313, 1774.932295260661)","(2293.379296875, 1569.9806396484375, 2524.1712890625, 1689.362548828125)",0,0,0
2455,1950,"(2086.074504909762, 1284.2891402599655, 2704.230290640297, 1777.591642452757)","(2292.448046875, 1574.904638671875, 2521.0427734375, 1691.846923828125)",0,0,0
2456,1950,"(2086.009515595224, 1285.6815440097462, 2705.307991017281, 1780.2509896448532)","(2291.516796875, 1579.8286376953124, 2517.9142578125, 1694.331298828125)",0,0,0
2457,1950,"(2085.944526280686, 1287.073947759527, 2706.385691394265, 1782.9103368369492)","(2290.585546875, 1584.75263671875, 2514.7857421875, 1696.815673828125)",0,0,0
2458,1950,"(2085.8795369661484, 1288.4663515093077, 2707.463391771249, 1785.5696840290454)","(2289.654296875, 1589.6766357421875, 2511.6572265625, 1699.300048828125)",0.3257441222667694,NG65ZFX,0.10049148397734571
2459,1950,"(2086.5570240877732, 1290.163009577632, 2708.600241539081, 1787.5010465135992)","(2296.2393798828125, 1590.1825866699219, 2511.722412109375, 1701.3814697265625)",0,0,0
2460,1950,"(2087.2345112093985, 1291.8596676459563, 2709.7370913069126, 1789.432408998153)","(2302.824462890625, 1590.6885375976562, 2511.78759765625, 1703.462890625)",0,0,0
2461,1950,"(2087.911998331024, 1293.5563257142805, 2710.8739410747444, 1791.3637714827069)","(2309.4095458984375, 1591.1944885253906, 2511.852783203125, 1705.5443115234375)",0,0,0
2462,1950,"(2088.5894854526487, 1295.2529837826048, 2712.010790842576, 1793.2951339672607)","(2315.99462890625, 1591.700439453125, 2511.91796875, 1707.625732421875)",0.40693241357803345,OG65ZFY,0.4475515769848276
2463,1950,"(2089.681687007321, 1297.7679581933462, 2712.8822989466275, 1796.7300377960078)","(2315.245186941964, 1594.3100411551338, 2513.752022879464, 1709.6234305245537)",0,0,0
2464,1950,"(2090.773888561994, 1300.2829326040876, 2713.753807050679, 1800.1649416247549)","(2314.4957449776784, 1596.919642857143, 2515.5860770089284, 1711.621128627232)",0,0,0
2465,1950,"(2091.866090116667, 1302.797907014829, 2714.6253151547303, 1803.599845453502)","(2313.7463030133927, 1599.5292445591517, 2517.4201311383927, 1713.6188267299108)",0,0,0
2466,1950,"(2092.95829167134, 1305.3128814255704, 2715.496823258782, 1807.034749282249)","(2312.9968610491073, 1602.1388462611608, 2519.2541852678573, 1715.6165248325892)",0,0,0
2467,1950,"(2094.0504932260123, 1307.8278558363118, 2716.3683313628335, 1810.4696531109962)","(2312.2474190848216, 1604.7484479631696, 2521.0882393973216, 1717.614222935268)",0,0,0
2468,1950,"(2095.1426947806854, 1310.3428302470531, 2717.239839466885, 1813.9045569397433)","(2311.497977120536, 1607.3580496651787, 2522.922293526786, 1719.6119210379463)",0,0,0
2469,1950,"(2096.234896335358, 1312.8578046577945, 2718.1113475709362, 1817.3394607684904)","(2310.74853515625, 1609.9676513671875, 2524.75634765625, 1721.609619140625)",0.3070140779018402,NG65ZFX,0.4338051040982118
2470,1950,"(2095.9229772296703, 1316.3606130072515, 2718.920917565775, 1821.3790665054078)","(2347.38330078125, 1625.117431640625, 2536.99609375, 1729.986328125)",0.39266282320022583,WG65ZFX,0.1950493869017319
2471,1950,"(2098.563949740822, 1318.306684949375, 2721.0401039106246, 1824.4579157434266)","(2297.25, 1621.5107421875, 2530.70654296875, 1732.2109375)",0.5097600817680359,NG65ZFX,0.2768240523830566
2472,1950,"(2100.0217664377374, 1322.878648575956, 2723.2063002355503, 1829.0276578996536)","(2300.839111328125, 1613.304443359375, 2534.540283203125, 1733.298828125)",0.46665868163108826,NG65ZFX,0.44410675198820865
2473,1950,"(2100.4493271757974, 1324.540263335328, 2724.2213253632253, 1830.7234131436533)","(2300.58447265625, 1613.36572265625, 2534.42822265625, 1733.3173828125)",0.46679896116256714,NG65ZFX,0.34958057239288526
2474,1950,"(2099.3735824535183, 1326.6722743457326, 2723.4495062152596, 1833.6898361043354)","(2302.26513671875, 1621.3099365234375, 2530.08154296875, 1738.9903564453125)",0.4663509428501129,NG65ZFX,0.2724884557439828
2475,1950,"(2097.783333781641, 1328.111328948248, 2723.2801965682993, 1835.8761079836188)","(2297.2274780273438, 1624.7757263183594, 2528.4526977539062, 1739.9809875488281)",0,0,0
2476,1950,"(2096.193085109763, 1329.5503835507634, 2723.1108869213394, 1838.0623798629022)","(2292.1898193359375, 1628.2415161132812, 2526.8238525390625, 1740.9716186523438)",0,0,0
2477,1950,"(2094.6028364378853, 1330.9894381532786, 2722.9415772743796, 1840.2486517421853)","(2287.1521606445312, 1631.7073059082031, 2525.1950073242188, 1741.9622497558594)",0,0,0
2478,1950,"(2093.012587766008, 1332.428492755794, 2722.7722676274193, 1842.4349236214687)","(2282.114501953125, 1635.173095703125, 2523.566162109375, 1742.952880859375)",0.4315851330757141,NG65ZFX,0.46009386546583175
2479,1950,"(2092.827305826375, 1333.0739564557384, 2724.0721663636805, 1844.2896831930384)","(2303.143798828125, 1639.963623046875, 2526.727294921875, 1753.9102783203125)",0,0,0
2480,1950,"(2092.642023886742, 1333.7194201556827, 2725.372065099942, 1846.144442764608)","(2324.173095703125, 1644.754150390625, 2529.888427734375, 1764.86767578125)",0.3767125606536865,AG65ZFX,0.3817178923697718
2481,1950,"(2093.80755809101, 1336.4847295897166, 2728.6502948672296, 1852.195866830215)","(2317.34619140625, 1638.8660888671875, 2543.052734375, 1763.2181396484375)",0.38211607933044434,NG65ZFX,0.24142687077119854
2482,1950,"(2095.0224921242198, 1338.4777261960162, 2730.3413071277882, 1855.217340755186)","(2318.659912109375, 1643.5748291015625, 2545.87890625, 1767.44091796875)",0,0,0
2483,1950,"(2096.23742615743, 1340.470722802316, 2732.032319388347, 1858.2388146801566)","(2319.9736328125, 1648.2835693359375, 2548.705078125, 1771.6636962890625)",0,0,0
2484,1950,"(2097.4523601906403, 1342.4637194086158, 2733.7233316489055, 1861.2602886051272)","(2321.287353515625, 1652.9923095703125, 2551.53125, 1775.886474609375)",0,0,0
2485,1950,"(2098.66729422385, 1344.4567160149154, 2735.414343909464, 1864.2817625300981)","(2322.60107421875, 1657.7010498046875, 2554.357421875, 1780.1092529296875)",0.32469233870506287,OG65ZFX,0.18600334144798564
2486,1950,"(2098.2765493724855, 1346.836509120173, 2737.471548637135, 1867.763951669974)","(2324.574951171875, 1660.8205261230469, 2549.21142578125, 1779.9044494628906)",0,0,0
2487,1950,"(2097.8858045211205, 1349.2163022254308, 2739.5287533648057, 1871.2461408098497)","(2326.548828125, 1663.9400024414062, 2544.0654296875, 1779.6996459960938)",0,0,0
2488,1950,"(2097.4950596697554, 1351.5960953306887, 2741.585958092476, 1874.7283299497253)","(2328.522705078125, 1667.0594787597656, 2538.91943359375, 1779.4948425292969)",0,0,0
2489,1950,"(2097.104314818391, 1353.9758884359464, 2743.643162820147, 1878.2105190896011)","(2330.49658203125, 1670.178955078125, 2533.7734375, 1779.2900390625)",0.3944271206855774,NC65ZFX,0.24080513380302537
2490,1950,"(2098.477947754005, 1355.422580462608, 2747.8868095649314, 1882.0920724108278)","(2327.046875, 1670.595458984375, 2536.409912109375, 1781.93310546875)",0.361672967672348,NG65ZFX,0.3511361326721594
